Name	Rearrangement	Support
S11|IGHV1-58*01|IGHD2-15*01|IGHJ3*01|40	V1-58*01,J3*02	0.2845752473187537
S11|IGHV1-58*01|IGHD2-15*01|IGHJ3*01|40	V1-58*02,J3*01	0.0739228001408548
S11|IGHV1-58*01|IGHD2-15*01|IGHJ3*01|40	V1-58*02,J3*02	0.04123413825077116
S83|IGHV1-24*01|IGHD1-26*01|IGHJ5*02|40	V1-24*01,J5*02	0.9899561963890092
S28|IGHV4-61*02|IGHD2-8*02|IGHJ5*02|40	V4-61*02,J5*01	0.01134206081160836
S28|IGHV4-61*02|IGHD2-8*02|IGHJ5*02|40	V4-61*02,J5*02	0.9884908966862286
S21|IGHV3-11*03|IGHD1-14*01|IGHJ6*04|40	V3-11*03,J6*02	0.3153200318326981
S21|IGHV3-11*03|IGHD1-14*01|IGHJ6*04|40	V3-11*03,J6*04	0.6354689989126073
S21|IGHV3-11*03|IGHD1-14*01|IGHJ6*04|40	V3-11*05,J6*02	0.01180649897990319
S21|IGHV3-11*03|IGHD1-14*01|IGHJ6*04|40	V3-11*05,J6*04	0.02835867202852006
S18|IGHV3/OR16-13*01|IGHD3-16*01|IGHJ2*01|40	V3/OR16-13*01,J2*01	0.9999999999999997
S38|IGHV3-64*03|IGHD3/OR15-3a*01|IGHJ1*01|40	V3-64*03,J1*01	0.8838046653965139
S38|IGHV3-64*03|IGHD3/OR15-3a*01|IGHJ1*01|40	V3-64*05,J1*01	0.1146884786217435
S36|IGHV3-16*02|IGHD4-23*01|IGHJ4*03|40	V3-16*01,J4*03	0.3295593070333795
S36|IGHV3-16*02|IGHD4-23*01|IGHJ4*03|40	V3-16*02,J4*03	0.6489966039536706
S19|IGHV3-49*05|IGHD4-11*01|IGHJ2*01|40	V3-49*01,J2*01	0.02551853327013023
S19|IGHV3-49*05|IGHD4-11*01|IGHJ2*01|40	V3-49*03,J2*01	0.04140892070146202
S19|IGHV3-49*05|IGHD4-11*01|IGHJ2*01|40	V3-49*05,J2*01	0.9310789708297816
S2|IGHV1/OR21-1*01|IGHD5-18*01|IGHJ1*01|40	V1/OR15-5*02,J1*01	0.02250619998491431
S2|IGHV1/OR21-1*01|IGHD5-18*01|IGHJ1*01|40	V1/OR21-1*01,J1*01	0.6984050637798681
S2|IGHV1/OR21-1*01|IGHD5-18*01|IGHJ1*01|40	V?,J1*01	0.2790704508017615
S37|IGHV1-46*02|IGHD1-7*01|IGHJ3*01|40	V1-46*01,J3*01	0.04623266792088766
S37|IGHV1-46*02|IGHD1-7*01|IGHJ3*01|40	V1-46*02,J3*01	0.7672993963663421
S37|IGHV1-46*02|IGHD1-7*01|IGHJ3*01|40	V1-46*02,J3*02	0.1704051975534581
S54|IGHV7-81*01|IGHD3-3*02|IGHJ1*01|40	V7-81*01,J1*01	0.9999999999999993
S35|IGHV3-38*03|IGHD3-16*02|IGHJ3*01|40	V3-38*01,J3*01	0.1577624544810002
S35|IGHV3-38*03|IGHD3-16*02|IGHJ3*01|40	V3-38*01,J3*02	0.06199481487149997
S35|IGHV3-38*03|IGHD3-16*02|IGHJ3*01|40	V3-38*02,J3*01	0.4156951847261761
S35|IGHV3-38*03|IGHD3-16*02|IGHJ3*01|40	V3-38*02,J3*02	0.152649868544044
S35|IGHV3-38*03|IGHD3-16*02|IGHJ3*01|40	V3-38*03,J3*01	0.1533650379445382
S35|IGHV3-38*03|IGHD3-16*02|IGHJ3*01|40	V3-38*03,J3*02	0.0581777873165194
S32|IGHV7-81*01|IGHD4-11*01|IGHJ4*02|40	V7-81*01,J1*01	0.5292661181691815
S32|IGHV7-81*01|IGHD4-11*01|IGHJ4*02|40	V7-81*01,J4*01	0.03828009954845165
S32|IGHV7-81*01|IGHD4-11*01|IGHJ4*02|40	V7-81*01,J4*02	0.3793473017398803
S32|IGHV7-81*01|IGHD4-11*01|IGHJ4*02|40	V7-81*01,J4*03	0.02642756803380543
S32|IGHV7-81*01|IGHD4-11*01|IGHJ4*02|40	V7-81*01,J5*01	0.01636420902327778
S32|IGHV7-81*01|IGHD4-11*01|IGHJ4*02|40	V7-81*01,J?	0.01025511819694572
S25|IGHV3-64D*06|IGHD3-10*01|IGHJ4*01|40	V3,J1*01	0.09186130092413822
S25|IGHV3-64D*06|IGHD3-10*01|IGHJ4*01|40	V3,J4*01	0.04684814141656182
S25|IGHV3-64D*06|IGHD3-10*01|IGHJ4*01|40	V3,J4*02	0.02266936464215376
S25|IGHV3-64D*06|IGHD3-10*01|IGHJ4*01|40	V3,J4*03	0.02419208610203182
S25|IGHV3-64D*06|IGHD3-10*01|IGHJ4*01|40	V3-64*03,J1*01	0.02510420605330956
S25|IGHV3-64D*06|IGHD3-10*01|IGHJ4*01|40	V3-64*05,J1*01	0.09035468713430551
S25|IGHV3-64D*06|IGHD3-10*01|IGHJ4*01|40	V3-64*05,J4*01	0.04071280155583343
S25|IGHV3-64D*06|IGHD3-10*01|IGHJ4*01|40	V3-64*05,J4*02	0.0160459097721347
S25|IGHV3-64D*06|IGHD3-10*01|IGHJ4*01|40	V3-64*05,J4*03	0.01731133951825876
S25|IGHV3-64D*06|IGHD3-10*01|IGHJ4*01|40	V3-64*05,J5*01	0.01137469693662576
S25|IGHV3-64D*06|IGHD3-10*01|IGHJ4*01|40	V3-64D*06,J1*01	0.2843391646084811
S25|IGHV3-64D*06|IGHD3-10*01|IGHJ4*01|40	V3-64D*06,J4*01	0.1129500170267115
S25|IGHV3-64D*06|IGHD3-10*01|IGHJ4*01|40	V3-64D*06,J4*02	0.05650924436432175
S25|IGHV3-64D*06|IGHD3-10*01|IGHJ4*01|40	V3-64D*06,J4*03	0.05814744970430815
S25|IGHV3-64D*06|IGHD3-10*01|IGHJ4*01|40	V3-64D*06,J5*01	0.03312343741393254
S25|IGHV3-64D*06|IGHD3-10*01|IGHJ4*01|40	V3-64D*06,J?	0.02274436743608148
S7|IGHV2-5*08|IGHD3-16*02|IGHJ5*02|40	V2-5*02,J5*02	0.1353779124881485
S7|IGHV2-5*08|IGHD3-16*02|IGHJ5*02|40	V2-5*08,J5*01	0.02864112187605775
S7|IGHV2-5*08|IGHD3-16*02|IGHJ5*02|40	V2-5*08,J5*02	0.8182720455739284
S68|IGHV3-66*03|IGHD3/OR15-3a*01|IGHJ5*01|40	V3,J5*01	0.01510937037158863
S68|IGHV3-66*03|IGHD3/OR15-3a*01|IGHJ5*01|40	V3-53*01,J5*01	0.01016528700617969
S68|IGHV3-66*03|IGHD3/OR15-3a*01|IGHJ5*01|40	V3-66*01,J5*01	0.03544457622772371
S68|IGHV3-66*03|IGHD3/OR15-3a*01|IGHJ5*01|40	V3-66*01,J5*02	0.02535519905618274
S68|IGHV3-66*03|IGHD3/OR15-3a*01|IGHJ5*01|40	V3-66*02,J5*01	0.1592812074136049
S68|IGHV3-66*03|IGHD3/OR15-3a*01|IGHJ5*01|40	V3-66*02,J5*02	0.1225652074127376
S68|IGHV3-66*03|IGHD3/OR15-3a*01|IGHJ5*01|40	V3-66*03,J5*01	0.3974561688340452
S68|IGHV3-66*03|IGHD3/OR15-3a*01|IGHJ5*01|40	V3-66*03,J5*02	0.2233705771165336
S40|IGHV1-46*03|IGHD2-15*01|IGHJ1*01|40	V1-46*01,J1*01	0.905161617967407
S40|IGHV1-46*03|IGHD2-15*01|IGHJ1*01|40	V1-46*02,J1*01	0.01728573150651258
S40|IGHV1-46*03|IGHD2-15*01|IGHJ1*01|40	V1-46*03,J1*01	0.07687871605039417
S15|IGHV1/OR15-5*02|IGHD6-13*01|IGHJ5*01|40	V1/OR15-5*02,J5*01	0.6649630775866809
S15|IGHV1/OR15-5*02|IGHD6-13*01|IGHJ5*01|40	V1/OR15-5*02,J5*02	0.3319314704817761
S64|IGHV1-45*02|IGHD5/OR15-5a*01|IGHJ2*01|40	V1-45*01,J2*01	0.3358814036194986
S64|IGHV1-45*02|IGHD5/OR15-5a*01|IGHJ2*01|40	V1-45*02,J2*01	0.6641185963805015
S27|IGHV3-49*05|IGHD3/OR15-3a*01|IGHJ5*02|40	V3-49*01,J5*02	0.2443709083648945
S27|IGHV3-49*05|IGHD3/OR15-3a*01|IGHJ5*02|40	V3-49*03,J5*02	0.4855842033101771
S27|IGHV3-49*05|IGHD3/OR15-3a*01|IGHJ5*02|40	V3-49*04,J5*02	0.01502775450745415
S27|IGHV3-49*05|IGHD3/OR15-3a*01|IGHJ5*02|40	V3-49*05,J5*02	0.2412752743846706
S34|IGHV3-16*01|IGHD7-27*01|IGHJ4*01|40	V3-16*01,J1*01	0.1679236126317993
S34|IGHV3-16*01|IGHD7-27*01|IGHJ4*01|40	V3-16*01,J4*01	0.3179085567353592
S34|IGHV3-16*01|IGHD7-27*01|IGHJ4*01|40	V3-16*01,J4*02	0.1581044881299964
S34|IGHV3-16*01|IGHD7-27*01|IGHJ4*01|40	V3-16*01,J4*03	0.1712058936864569
S34|IGHV3-16*01|IGHD7-27*01|IGHJ4*01|40	V3-16*01,J5*01	0.09418146146311375
S34|IGHV3-16*01|IGHD7-27*01|IGHJ4*01|40	V3-16*01,J?	0.0838064223403748
S86|IGHV3-13*03|IGHD1-20*01|IGHJ1*01|40	V3-13*02,J1*01	0.02936597895832289
S86|IGHV3-13*03|IGHD1-20*01|IGHJ1*01|40	V3-13*03,J1*01	0.964890147156008
S10|IGHV7-4-1*04|IGHD6-6*01|IGHJ3*01|40	V7-4-1*01,J3*01	0.01195376114292722
S10|IGHV7-4-1*04|IGHD6-6*01|IGHJ3*01|40	V7-4-1*02,J3*01	0.01024565867107744
S10|IGHV7-4-1*04|IGHD6-6*01|IGHJ3*01|40	V7-4-1*04,J3*01	0.4623354252626213
S10|IGHV7-4-1*04|IGHD6-6*01|IGHJ3*01|40	V7-4-1*04,J3*02	0.1356193297867505
S10|IGHV7-4-1*04|IGHD6-6*01|IGHJ3*01|40	V7-4-1*05,J3*01	0.2830674475956921
S10|IGHV7-4-1*04|IGHD6-6*01|IGHJ3*01|40	V7-4-1*05,J3*02	0.08786236886779937
S12|IGHV3/OR16-8*01|IGHD1-20*01|IGHJ3*02|40	V3/OR16-8*01,J3*01	0.05811999293375591
S12|IGHV3/OR16-8*01|IGHD1-20*01|IGHJ3*02|40	V3/OR16-8*01,J3*02	0.267507980420621
S12|IGHV3/OR16-8*01|IGHD1-20*01|IGHJ3*02|40	V3/OR16-8*02,J3*01	0.05719429510072197
S12|IGHV3/OR16-8*01|IGHD1-20*01|IGHJ3*02|40	V3/OR16-8*02,J3*02	0.2690059319153413
S12|IGHV3/OR16-8*01|IGHD1-20*01|IGHJ3*02|40	V?,J3*01	0.05890996716637705
S12|IGHV3/OR16-8*01|IGHD1-20*01|IGHJ3*02|40	V?,J3*02	0.2892615350892803
S75|IGHV3/OR16-8*02|IGHD4/OR15-4a*01|IGHJ3*01|40	V3/OR16-8*02,J3*01	0.8635209881814522
S75|IGHV3/OR16-8*02|IGHD4/OR15-4a*01|IGHJ3*01|40	V3/OR16-8*02,J3*02	0.1168198549584184
S80|IGHV1-8*01|IGHD3-10*02|IGHJ4*01|40	V1-8*01,J1*01	0.1408750285370111
S80|IGHV1-8*01|IGHD3-10*02|IGHJ4*01|40	V1-8*01,J4*01	0.2495948121242597
S80|IGHV1-8*01|IGHD3-10*02|IGHJ4*01|40	V1-8*01,J4*02	0.1280189086122569
S80|IGHV1-8*01|IGHD3-10*02|IGHJ4*01|40	V1-8*01,J4*03	0.1576328561120544
S80|IGHV1-8*01|IGHD3-10*02|IGHJ4*01|40	V1-8*01,J5*01	0.1714006141719102
S80|IGHV1-8*01|IGHD3-10*02|IGHJ4*01|40	V1-8*01,J?	0.06722509708532289
S80|IGHV1-8*01|IGHD3-10*02|IGHJ4*01|40	V1-8*02,J1*01	0.01113079408854785
S80|IGHV1-8*01|IGHD3-10*02|IGHJ4*01|40	V1-8*02,J4*01	0.02502414086682358
S80|IGHV1-8*01|IGHD3-10*02|IGHJ4*01|40	V1-8*02,J4*02	0.01347216969553709
S80|IGHV1-8*01|IGHD3-10*02|IGHJ4*01|40	V1-8*02,J4*03	0.01251024590958435
S80|IGHV1-8*01|IGHD3-10*02|IGHJ4*01|40	V1-8*02,J5*01	0.01744509497102724
S65|IGHV3-9*03|IGHD1-20*01|IGHJ3*01|40	V3-9*01,J3*01	0.0729862175044737
S65|IGHV3-9*03|IGHD1-20*01|IGHJ3*01|40	V3-9*01,J3*02	0.02212493325775568
S65|IGHV3-9*03|IGHD1-20*01|IGHJ3*01|40	V3-9*02,J3*01	0.03113376856282517
S65|IGHV3-9*03|IGHD1-20*01|IGHJ3*01|40	V3-9*02,J3*02	0.01114626361261524
S65|IGHV3-9*03|IGHD1-20*01|IGHJ3*01|40	V3-9*03,J3*01	0.6659543149451104
S65|IGHV3-9*03|IGHD1-20*01|IGHJ3*01|40	V3-9*03,J3*02	0.1953973273225615
S8|IGHV4-38-2*02|IGHD5-12*01|IGHJ2*01|40	V4-38-2*01,J1*01	0.06823644085281967
S8|IGHV4-38-2*02|IGHD5-12*01|IGHJ2*01|40	V4-38-2*01,J2*01	0.3676783606550265
S8|IGHV4-38-2*02|IGHD5-12*01|IGHJ2*01|40	V4-38-2*02,J1*01	0.0680477473725745
S8|IGHV4-38-2*02|IGHD5-12*01|IGHJ2*01|40	V4-38-2*02,J2*01	0.4780008524260308
S57|IGHV3-64*01|IGHD4-17*01|IGHJ2*01|40	V3,J2*01	0.02103809243785776
S57|IGHV3-64*01|IGHD4-17*01|IGHJ2*01|40	V3-64*01,J2*01	0.9319426015385952
S57|IGHV3-64*01|IGHD4-17*01|IGHJ2*01|40	V3-64*02,J2*01	0.04694233451288281
S81|IGHV3-66*02|IGHD3-10*02|IGHJ4*03|40	V3-66*01,J4*01	0.01036979143490267
S81|IGHV3-66*02|IGHD3-10*02|IGHJ4*03|40	V3-66*01,J4*03	0.2957716561585841
S81|IGHV3-66*02|IGHD3-10*02|IGHJ4*03|40	V3-66*01,J?	0.01520028400661265
S81|IGHV3-66*02|IGHD3-10*02|IGHJ4*03|40	V3-66*02,J4*01	0.02186943020777253
S81|IGHV3-66*02|IGHD3-10*02|IGHJ4*03|40	V3-66*02,J4*02	0.01106880453152673
S81|IGHV3-66*02|IGHD3-10*02|IGHJ4*03|40	V3-66*02,J4*03	0.5811312114806182
S81|IGHV3-66*02|IGHD3-10*02|IGHJ4*03|40	V3-66*02,J?	0.02517369745850175
S94|IGHV1-69D*01|IGHD5-12*01|IGHJ3*01|40	V1-69*06,J3*01	0.05462364750934189
S94|IGHV1-69D*01|IGHD5-12*01|IGHJ3*01|40	V1-69*12,J3*01	0.01618810375616285
S94|IGHV1-69D*01|IGHD5-12*01|IGHJ3*01|40	V1-69D*01,J3*01	0.7766970711358552
S94|IGHV1-69D*01|IGHD5-12*01|IGHJ3*01|40	V1-69D*01,J3*02	0.1341619035683684
S52|IGHV7-81*01|IGHD1-7*01|IGHJ5*01|40	V7-81*01,J5*01	0.6725203779110217
S52|IGHV7-81*01|IGHD1-7*01|IGHJ5*01|40	V7-81*01,J5*02	0.3270689221325915
S98|IGHV3-43D*01|IGHD4/OR15-4a*01|IGHJ2*01|40	V3-43D*01,J2*01	0.9995360620771767
S85|IGHV3-NL1*01|IGHD5/OR15-5a*01|IGHJ1*01|40	V3-NL1*01,J1*01	1
S69|IGHV3/OR16-10*02|IGHD5/OR15-5a*01|IGHJ1*01|40	V3/OR16-10*01,J1*01	0.330940103044921
S69|IGHV3/OR16-10*02|IGHD5/OR15-5a*01|IGHJ1*01|40	V3/OR16-10*02,J1*01	0.3339337903772209
S69|IGHV3/OR16-10*02|IGHD5/OR15-5a*01|IGHJ1*01|40	V?,J1*01	0.3345787900710068
S91|IGHV2-5*08|IGHD4-23*01|IGHJ3*02|40	V2-5*02,J3*01	0.2372327393606699
S91|IGHV2-5*08|IGHD4-23*01|IGHJ3*02|40	V2-5*02,J3*02	0.09897477384880442
S91|IGHV2-5*08|IGHD4-23*01|IGHJ3*02|40	V2-5*08,J3*01	0.4760021981466609
S91|IGHV2-5*08|IGHD4-23*01|IGHJ3*02|40	V2-5*08,J3*02	0.1877751411359444
S59|IGHV4-61*01|IGHD1-20*01|IGHJ2*01|40	V4-59*02,J2*01	0.06458394884415873
S59|IGHV4-61*01|IGHD1-20*01|IGHJ2*01|40	V4-61*01,J2*01	0.09731215606355284
S59|IGHV4-61*01|IGHD1-20*01|IGHJ2*01|40	V4-61*03,J2*01	0.0415964665121609
S59|IGHV4-61*01|IGHD1-20*01|IGHJ2*01|40	V4-61*04,J2*01	0.7462814356041331
S59|IGHV4-61*01|IGHD1-20*01|IGHJ2*01|40	V4-61*08,J2*01	0.03322942478205455
S66|IGHV7-81*01|IGHD2-21*02|IGHJ1*01|40	V7-81*01,J1*01	1
S63|IGHV4-38-2*01|IGHD3-3*01|IGHJ6*03|40	V4-38-2*01,J6*03	0.5833726160926413
S63|IGHV4-38-2*01|IGHD3-3*01|IGHJ6*03|40	V4-38-2*01,J6*04	0.3197628108468591
S63|IGHV4-38-2*01|IGHD3-3*01|IGHJ6*03|40	V4-38-2*02,J6*03	0.05428125934064339
S63|IGHV4-38-2*01|IGHD3-3*01|IGHJ6*03|40	V4-38-2*02,J6*04	0.04166142367670142
S49|IGHV4-30-2*05|IGHD2-21*02|IGHJ6*01|40	V4-30-2*05,J6*01	0.3272502378107893
S49|IGHV4-30-2*05|IGHD2-21*02|IGHJ6*01|40	V4-30-2*05,J6*02	0.6460303966016219
S49|IGHV4-30-2*05|IGHD2-21*02|IGHJ6*01|40	V4-30-2*05,J6*04	0.01764845405887653
S92|IGHV4-61*06|IGHD5-18*01|IGHJ3*01|40	V4-61*03,J3*01	0.08396358167801882
S92|IGHV4-61*06|IGHD5-18*01|IGHJ3*01|40	V4-61*06,J2*01	0.02949389967903951
S92|IGHV4-61*06|IGHD5-18*01|IGHJ3*01|40	V4-61*06,J3*01	0.7924677545936186
S92|IGHV4-61*06|IGHD5-18*01|IGHJ3*01|40	V4-61*06,J6*01	0.01144068543226935
S92|IGHV4-61*06|IGHD5-18*01|IGHJ3*01|40	V4-61*06,J6*03	0.01477838878546304
S92|IGHV4-61*06|IGHD5-18*01|IGHJ3*01|40	V4-61*06,J?	0.04827913071064031
S4|IGHV4-4*07|IGHD4-11*01|IGHJ3*01|40	V4-4*07,J3*01	0.09345155727233719
S4|IGHV4-4*07|IGHD4-11*01|IGHJ3*01|40	V4-4*07,J3*02	0.01123174600047808
S4|IGHV4-4*07|IGHD4-11*01|IGHJ3*01|40	V4-59*10,J3*01	0.7091401070765849
S4|IGHV4-4*07|IGHD4-11*01|IGHJ3*01|40	V4-59*10,J3*02	0.1816304228796513
S88|IGHV3/OR16-8*01|IGHD1-1*01|IGHJ2*01|40	V3/OR16-8*01,J2*01	0.2629400520831622
S88|IGHV3/OR16-8*01|IGHD1-1*01|IGHJ2*01|40	V3/OR16-8*02,J2*01	0.2655307892539402
S88|IGHV3/OR16-8*01|IGHD1-1*01|IGHJ2*01|40	V?,J2*01	0.4715133627985907
S29|IGHV3/OR16-6*02|IGHD4-17*01|IGHJ6*02|40	V3/OR16-6*02,J6*01	0.3180680311430583
S29|IGHV3/OR16-6*02|IGHD4-17*01|IGHJ6*02|40	V3/OR16-6*02,J6*02	0.6261955616967027
S29|IGHV3/OR16-6*02|IGHD4-17*01|IGHJ6*02|40	V3/OR16-6*02,J6*03	0.02801873475135414
S29|IGHV3/OR16-6*02|IGHD4-17*01|IGHJ6*02|40	V3/OR16-6*02,J6*04	0.02761987276133315
S90|IGHV3-64D*06|IGHD1-20*01|IGHJ1*01|40	V3,J5*02	0.1577259307044117
S90|IGHV3-64D*06|IGHD1-20*01|IGHJ1*01|40	V3-64*05,J5*02	0.1726184560286526
S90|IGHV3-64D*06|IGHD1-20*01|IGHJ1*01|40	V3-64D*06,J1*01	0.0131838547614591
S90|IGHV3-64D*06|IGHD1-20*01|IGHJ1*01|40	V3-64D*06,J5*01	0.01457441274476091
S90|IGHV3-64D*06|IGHD1-20*01|IGHJ1*01|40	V3-64D*06,J5*02	0.6357804298814923
S13|IGHV3/OR16-13*01|IGHD3/OR15-3a*01|IGHJ4*03|40	V3/OR16-13*01,J1*01	0.02650605375068299
S13|IGHV3/OR16-13*01|IGHD3/OR15-3a*01|IGHJ4*03|40	V3/OR16-13*01,J2*01	0.1006640463843474
S13|IGHV3/OR16-13*01|IGHD3/OR15-3a*01|IGHJ4*03|40	V3/OR16-13*01,J3*01	0.1593237899084221
S13|IGHV3/OR16-13*01|IGHD3/OR15-3a*01|IGHJ4*03|40	V3/OR16-13*01,J4*01	0.0172711994580327
S13|IGHV3/OR16-13*01|IGHD3/OR15-3a*01|IGHJ4*03|40	V3/OR16-13*01,J4*03	0.1414015029693113
S13|IGHV3/OR16-13*01|IGHD3/OR15-3a*01|IGHJ4*03|40	V3/OR16-13*01,J5*01	0.1687833665416134
S13|IGHV3/OR16-13*01|IGHD3/OR15-3a*01|IGHJ4*03|40	V3/OR16-13*01,J6*03	0.06234594895815622
S13|IGHV3/OR16-13*01|IGHD3/OR15-3a*01|IGHJ4*03|40	V3/OR16-13*01,J?	0.293211602266435
S78|IGHV1-69-2*01|IGHD5-18*01|IGHJ6*03|40	V1-69-2*01,J6*02	0.03410095059868085
S78|IGHV1-69-2*01|IGHD5-18*01|IGHJ6*03|40	V1-69-2*01,J6*03	0.429259088753324
S78|IGHV1-69-2*01|IGHD5-18*01|IGHJ6*03|40	V1-69-2*01,J6*04	0.5361789130462193
S74|IGHV4-30-2*06|IGHD5-12*01|IGHJ3*02|40	V4-30-2*01,J3*01	0.09076794643915183
S74|IGHV4-30-2*06|IGHD5-12*01|IGHJ3*02|40	V4-30-2*01,J3*02	0.1443267081096109
S74|IGHV4-30-2*06|IGHD5-12*01|IGHJ3*02|40	V4-30-2*02,J3*02	0.0137756077388127
S74|IGHV4-30-2*06|IGHD5-12*01|IGHJ3*02|40	V4-30-2*03,J3*01	0.02387167220456278
S74|IGHV4-30-2*06|IGHD5-12*01|IGHJ3*02|40	V4-30-2*03,J3*02	0.03268766755654221
S74|IGHV4-30-2*06|IGHD5-12*01|IGHJ3*02|40	V4-30-2*05,J3*01	0.0296077121475971
S74|IGHV4-30-2*06|IGHD5-12*01|IGHJ3*02|40	V4-30-2*05,J3*02	0.04252787789313512
S74|IGHV4-30-2*06|IGHD5-12*01|IGHJ3*02|40	V4-30-2*06,J3*01	0.2494495776182032
S74|IGHV4-30-2*06|IGHD5-12*01|IGHJ3*02|40	V4-30-2*06,J3*02	0.2911293877041664
S74|IGHV4-30-2*06|IGHD5-12*01|IGHJ3*02|40	V4-30-2,J3*01	0.03161510049692664
S74|IGHV4-30-2*06|IGHD5-12*01|IGHJ3*02|40	V4-30-2,J3*02	0.04296765187526867
S41|IGHV3-73*01|IGHD3-3*01|IGHJ1*01|40	V3-73*01,J1*01	0.7801456960448145
S41|IGHV3-73*01|IGHD3-3*01|IGHJ1*01|40	V3-73*02,J1*01	0.2198543039551857
S46|IGHV3-7*02|IGHD1-14*01|IGHJ6*02|40	V3-7*01,J6*01	0.2076173191498414
S46|IGHV3-7*02|IGHD1-14*01|IGHJ6*02|40	V3-7*01,J6*02	0.325074046540683
S46|IGHV3-7*02|IGHD1-14*01|IGHJ6*02|40	V3-7*02,J6*01	0.1548566015727511
S46|IGHV3-7*02|IGHD1-14*01|IGHJ6*02|40	V3-7*02,J6*02	0.2806122022042071
S46|IGHV3-7*02|IGHD1-14*01|IGHJ6*02|40	V3-7*03,J6*02	0.01328037193930221
S51|IGHV1/OR15-9*01|IGHD6-13*01|IGHJ5*02|40	V1/OR15-9*01,J5*02	0.9958073543740746
S97|IGHV1-2*01|IGHD2-15*01|IGHJ3*01|40	V1-2*01,J3*01	0.8325645970107761
S97|IGHV1-2*01|IGHD2-15*01|IGHJ3*01|40	V1-2*01,J3*02	0.07246269059077262
